Timestamp,High,Low,Open,Close,Volume,QuoteVolume,WeighteAverage
1483200000,967.51,956.0,956.0,964.32209017,33385.72836844,34.65260302,963.44070744
1483207200,966.79999994,958.21600002,965.666,959.0,28348.58537047,29.42875084,963.29557189
1483214400,963.73927964,956.67598141,959.99999999,963.73927964,13642.39189452,14.21256201,959.88266471
1483221600,966.61499999,962.76930359,963.73927158,966.17368384,13209.47645345,13.69981228,964.20857333
1483228800,967.0,961.7,965.00000055,966.75,24033.08385062,24.91153002,964.73736584
1483236000,968.0,957.02,966.99999999,960.54319521,42584.36294734,44.25581965,962.23193433
1483243200,967.46186749,960.19226674,960.97761407,964.50000015,39965.22611123,41.44027597,964.40540454
1483250400,967.99989999,962.61528653,964.49999766,967.8,19650.72157597,20.36129483,965.10176489
1483257600,967.85,962.72003911,966.99999999,963.85195701,23073.87040708,23.91176962,964.9587117
1483264800,976.301,964.67378955,965.61528862,974.51000806,81718.71529224,84.16283853,970.95959118
1483272000,976.301,970.71223893,974.51001253,974.99999999,12385.89848927,12.71955921,973.76790223
1483279200,980.00000001,972.54763186,973.73407716,979.15442978,71748.25860157,73.37417979,977.8406901
1483286400,999.9,979.15442979,979.15442979,994.29353106,218056.30931107,219.89695608,991.62950319
1483293600,1002.0,993.00000159,993.00000159,999.70000119,165222.77878366,165.49940302,998.32854843
1483300800,1008.54999326,997.90001872,997.90001872,1005.99999956,159561.34911817,159.05849007,1003.16147253
1483308000,1007.40360648,993.71208086,1005.99999939,999.36463982,338867.68710064,337.74651914,1003.31955445
1483315200,1002.29527406,997.11485556,999.92218873,998.79014392,76089.40994376,76.16714509,998.97941368
1483322400,1017.0,997.18400001,1001.99999991,1012.99999844,131041.42812068,130.02176558,1007.84224499
1483329600,1017.99999999,1005.36570622,1011.70463477,1014.78896246,53013.21216846,52.32040814,1013.24156391
1483336800,1019.94999999,1010.0,1013.45820897,1018.92603154,74740.55090347,73.69599879,1014.17379682
1483344000,1020.0,1011.0,1019.0,1019.81726804,97897.90603498,96.4326753,1015.19433874
1483351200,1034.32896003,1017.96518928,1019.81726794,1033.5,131581.35639701,128.26654545,1025.84314511
1483358400,1033.9990995,1000.00000001,1033.5,1017.20000677,368109.90502477,361.27650444,1018.91460003
1483365600,1029.72687521,1015.76373813,1019.00519518,1028.0,91714.89749691,89.49952029,1024.75295062
1483372800,1033.9990995,1022.08670546,1027.53000002,1024.49999964,147495.34458145,143.41816989,1028.42857843
1483380000,1028.98386194,1011.0713565,1024.49999964,1013.66007041,202831.10502337,198.88127522,1019.86023972
1483387200,1025.0,994.00000044,1012.18140289,1017.0,412214.99455651,408.71142189,1008.57224065
1483394400,1024.99999999,1014.85898962,1017.49999997,1019.00000076,61051.27609351,59.89559998,1019.29484158
1483401600,1030.35455897,1018.00000023,1019.00000076,1028.78073475,94551.31829265,92.10264047,1026.58640197
1483408800,1028.999,1020.0,1028.6797353,1027.90845791,60788.24845289,59.3988122,1023.39165046
1483416000,1028.999,1021.7999948,1028.36329008,1023.45001295,44894.70325175,43.77541724,1025.56882566
1483423200,1025.00000491,1015.40000001,1023.45001295,1020.60000451,123523.00730521,121.08188446,1020.16092544
1483430400,1025.00000491,1011.0,1021.99999999,1012.814399,122467.20897397,120.11686192,1019.56716997
1483437600,1022.0,1010.0,1016.85820444,1020.44,123880.24574845,122.1247694,1014.37444964
1483444800,1025.98126518,1012.9,1020.44,1018.32000001,97527.18305872,95.68446821,1019.25824413
1483452000,1021.17574655,1012.23593031,1018.38100001,1018.06785697,142562.69905541,140.33004359,1015.91003186
1483459200,1020.0178,1013.0,1017.99999999,1020.0,106865.36681377,105.12204779,1016.58376202
1483466400,1025.5,1013.63738292,1020.0,1023.29999998,94294.65631316,92.31674366,1021.42528619
1483473600,1028.99,1016.93177388,1023.0,1027.94999998,139388.22460096,136.10382139,1024.13160172
1483480800,1042.02336482,1025.01589058,1027.95,1037.1,216498.28319597,209.61370293,1032.84413265
1483488000,1045.99999999,1035.9006986,1037.1,1043.02205141,105991.50272315,101.7461737,1041.72470441
1483495200,1052.86383786,1039.46521035,1043.02205362,1050.56828404,118808.29474074,113.51798303,1046.603292
1483502400,1058.80000008,1044.68794903,1048.77041661,1058.47673621,180793.81450957,171.37423833,1054.96494847
1483509600,1065.0,1055.00000073,1058.06685329,1058.41310249,103849.49256848,98.00987697,1059.58190928
1483516800,1065.0,1055.00000001,1058.41310249,1063.40900442,102197.46190717,96.37008729,1060.46870746
1483524000,1086.48000004,1063.40900335,1065.0,1079.99999989,326226.85948802,303.14135901,1076.15424221
1483531200,1095.0,1075.0,1079.99999989,1094.49006004,333397.27182549,306.48556977,1087.80740338
1483538400,1095.23421286,1057.02770894,1094.49006004,1085.75,584349.00686569,542.84987004,1076.44680254
1483545600,1133.08023293,1083.47618919,1085.75,1131.42250006,579243.17379665,521.79691991,1110.09312568
1483552800,1135.99999998,1091.0,1131.42250004,1120.0,778811.89978294,695.37299767,1119.9915763
1483560000,1129.99999999,1089.0,1120.0,1095.0,437003.82463383,394.88020849,1106.67441729
1483567200,1148.0,1094.0000011,1095.0,1136.0,488836.55632233,432.68247933,1129.78125917
1483574400,1140.0,1097.00000009,1134.10000001,1129.01000001,327404.66818354,292.46990605,1119.44737359
1483581600,1139.0,1120.0,1128.5,1137.74514047,151740.81334129,134.16708741,1130.98388189
1483588800,1159.103,1128.0,1135.74514048,1145.0,291567.84991902,253.86854634,1148.49930849
1483596000,1155.93937902,1135.0,1145.0,1146.62889542,196815.51920254,172.1884739,1143.02377357
1483603200,1148.79999697,1035.0,1146.62889524,1067.00000001,1258204.7872729,1157.31823482,1087.17269754
1483610400,1111.0,1064.0,1070.00000001,1088.74884984,517366.05375754,476.78066562,1085.12381282
1483617600,1087.24166247,882.01,1085.51000021,944.09290145,3444808.2375764,3538.15910183,973.61597894
1483624800,995.0,937.81854879,946.71481478,994.99999999,1146843.7083128,1191.05910503,962.87724384
1483632000,995.0,940.338,994.99999999,960.01000051,822968.83792047,856.11556946,961.28241008
1483639200,985.058661,953.0,960.01000052,959.99999998,463882.11045761,479.20190681,968.03060226
1483646400,977.99999,950.0,958.956,965.05975,251501.09888493,261.06650925,963.36025485
1483653600,1018.99148415,962.8168758,965.05975,998.8,751641.45203689,755.53927892,994.84100033
1483660800,1024.88,993.73480452,998.8,1004.91582196,261494.07508191,257.91819795,1013.86438475
1483668000,1007.0,950.0,1005.0,979.81575992,444729.51214626,455.19022752,977.0190247
1483675200,985.01,970.0,979.81575995,979.84378433,240472.81548772,247.11806099,973.10902539
1483682400,981.21899961,937.913,979.84378433,974.99999999,337454.95948564,351.52092029,959.98542336
1483689600,975.01000003,910.99999979,974.0,932.99999997,634976.57501205,678.62933439,935.67510691
1483696800,940.74999998,870.0,933.48999993,892.43999996,1332974.4763726,1481.24448041,899.90173398
1483704000,907.89999998,874.148117,890.00000007,903.33179786,680692.60123684,764.30107387,890.60793515
1483711200,919.98291433,880.39694749,900.10000005,914.01000287,509204.71752579,563.98862939,902.86344615
1483718400,923.00000023,900.0,915.0,910.10000107,293811.5838357,322.65714409,910.59996413
1483725600,913.3,880.92005365,912.68029404,890.99999795,433853.18909545,485.63976474,893.3642189
1483732800,903.75895,875.2,886.8860016,895.071704,328958.23153924,369.49704468,890.28650235
1483740000,898.0410951,883.0000004,896.99999785,896.0,220115.00597435,247.31415605,890.02186324
1483747200,898.96838814,856.201,896.0,865.27842296,257337.40385665,293.50359164,876.77769944
1483754400,866.0000001,825.0,865.27842298,837.76000239,938345.74471357,1109.53364503,845.71184381
1483761600,852.0,820.0,837.40000239,830.2670016,358070.99633479,427.98503534,836.64372996
1483768800,841.99999899,828.0,831.99999999,838.1,242563.80728701,290.73702208,834.3065687
1483776000,889.99899915,818.45971802,838.41599726,889.99899915,621958.71127995,733.128724,848.36221923
1483783200,894.76127981,874.19591181,890.0,878.86999998,305904.8617991,346.85275753,881.94444229
1483790400,898.58599994,860.0,877.76263342,875.56100158,391555.10138198,445.98314079,877.95942395
1483797600,898.0,871.42100001,875.56100169,891.0,400154.01164163,450.52829244,888.18841869
1483804800,910.8275191,890.95402091,891.0,903.00000091,355185.87670157,392.32333602,905.33966269
1483812000,907.99999702,878.0,904.99999938,888.99999999,248427.11023017,277.95971342,893.75221744
1483819200,896.44,884.0,888.99999999,889.70129829,202008.49364442,227.25509552,888.90633313
1483826400,907.99989999,889.70129829,889.70129829,907.19047915,124565.9311991,138.31035017,900.62624413
1483833600,907.25,895.52637828,907.0,901.70823398,97199.83521367,107.72740469,902.27584608
1483840800,922.0,897.85000315,901.70823398,921.99999981,266261.80913737,291.15680131,914.49627121
1483848000,939.65955395,917.91194132,921.99999982,934.99999999,494801.75530845,532.83401319,928.62269123
1483855200,938.0,925.44600001,933.87000371,931.99999847,128613.48751074,137.74764998,933.68915933
1483862400,938.0,927.3,931.99999892,936.89999857,126709.34628462,135.6616126,934.01032065
1483869600,936.99999581,910.000001,936.8999977,912.0,321046.96751675,346.82383543,925.67734601
1483876800,928.965,912.00000083,913.99999985,919.00000002,204971.11338964,222.74521875,920.20432375
1483884000,928.59999988,898.00000138,920.99999128,913.15999863,360767.83907129,396.53472543,909.80137661
1483891200,918.22864384,891.1,912.75,915.00000001,239815.87398454,265.4178319,903.5409274
1483898400,918.22864384,897.00000005,917.50563069,907.94999997,187890.66143329,206.89224669,908.15709355
1483905600,919.0,906.0000001,907.94999999,911.47999852,164433.64692272,179.90680756,913.9934678
1483912800,917.99989971,901.69999598,911.0,916.0,119833.24229482,131.39269767,912.02360876
1483920000,916.41833046,880.0,916.41832969,881.99999955,514095.94760713,575.91855353,892.65390818
1483927200,895.10000005,883.19491365,883.19491365,890.0,55356.17392267,62.14293012,890.78795956
1483934400,898.67291085,883.01000001,893.85999803,895.99999997,166239.17738386,186.14746576,893.05098355
1483941600,898.0,889.97999999,895.99999994,889.99999999,60488.28032217,67.6964393,893.52233215
1483948800,892.87464475,882.52000001,889.66063704,886.79,119155.70806517,134.21695144,887.78434308
1483956000,911.0,886.5,886.5,906.0,116331.5482711,128.96058152,902.07059319
1483963200,911.0,903.02000507,906.00999964,905.98999697,109196.06435827,120.31268568,907.60225109
1483970400,905.9899945,900.52000008,904.92000507,901.05458313,32831.31730297,36.3395067,903.46073142
1483977600,905.08458416,890.08999205,902.0,897.3206348,122419.09870806,136.48629626,896.93326042
1483984800,897.20834255,890.47278299,895.0000091,894.0000014,86327.86471514,96.58650959,893.78801534
1483992000,902.94999996,894.00000141,894.7,897.5400111,70737.24377294,78.7187038,898.60783216
