Timestamp,High,Low,Open,Close,Volume,QuoteVolume,WeighteAverage
1514736000,14119.99999997,13300.0,13300.0,13849.64399995,12568243.99386,907.10189643,13855.38277819
1514743200,13939.93584616,13676.62858375,13870.50579429,13850.9999998,5157275.6063745,373.0396699,13825.00581709
1514750400,14145.0,13850.99999978,13850.99999978,13914.99999977,6151850.3095946,439.85200269,13986.18233399
1514757600,14034.4620217,13720.00000005,13914.99999976,13769.34198361,5113553.654573,369.09784879,13854.19522583
1514764800,13799.99999984,13210.99999982,13799.99999984,13266.72000005,7333345.3439393,541.40139547,13545.11718163
1514772000,13628.7995799,13218.01287368,13301.00000004,13369.40498774,5954595.7248829,444.09398841,13408.4132645
1514779200,13591.43815183,13229.86326373,13350.00990055,13537.04414313,5589380.8218019,415.88867176,13439.60824455
1514786400,13891.99999996,13412.79211077,13519.35180014,13621.87701406,5462156.1187406,398.97930107,13690.32454588
1514793600,13760.00000008,13390.92993593,13619.99999987,13570.97169782,4699622.4177006,347.60655631,13519.94757403
1514800800,13599.99999994,13036.92815333,13577.0,13233.20361876,6546979.4001163,493.01689186,13279.42208109
1514808000,13281.99999997,12893.56965857,13245.00239662,12994.93297495,7623566.3263219,582.59949547,13085.43242072
1514815200,13300.0,12800.0,12995.73855193,13217.0,7728685.4576734,592.92694805,13034.80215073
1514822400,13216.99999984,12951.00000003,13216.99999984,13010.0,5438882.6229071,415.98638816,13074.66488738
1514829600,13274.06313447,12950.85575403,13013.99999992,13220.90766079,6628756.8668625,505.02467931,13125.60977399
1514836800,13630.00000003,13208.67000001,13259.07182761,13501.13121021,9462487.3690167,702.22808307,13474.9486629
1514844000,13629.99606984,13250.23912591,13502.13121,13351.7394064,6364604.608756,472.77681749,13462.17575249
1514851200,13923.8701209,13365.71449731,13400.71449717,13617.00000003,8169078.6452305,594.3718296,13744.05420715
1514858400,13650.0,13214.70198015,13617.0,13335.44332961,6299654.532068,467.68600362,13469.83763317
1514865600,13384.99999996,12875.0,13335.4433296,13079.16846938,8072077.8270343,614.31686176,13139.92554902
1514872800,13374.0,13007.73924439,13079.16846934,13350.7,3305379.4456338,250.05120767,13218.81016466
1514880000,13550.71909264,13325.19877047,13350.7,13497.99999992,5550675.0983398,413.03543807,13438.73814865
1514887200,13700.33815717,13400.5091172,13497.99999989,13524.80958873,5486918.0388375,404.52388804,13563.89128321
1514894400,13998.00000014,13489.32978823,13524.80958867,13953.31939007,8439570.4520721,615.20865232,13718.22457347
1514901600,13977.319379,13583.0,13953.31939007,13735.5795016,6660270.2909432,483.24524041,13782.38156115
1514908800,13899.24556068,13609.84896185,13735.5795016,13890.99999977,7425798.0681487,539.13631616,13773.50745176
1514916000,15325.0,13859.2542573,13893.73000007,14831.65720003,29054325.835277,1972.71917206,14728.05974959
1514923200,15249.39470132,14720.27338127,14820.00000045,14772.29481431,11112425.92815,742.19746335,14972.33078376
1514930400,15050.70607237,14000.67705648,14772.29481431,14738.00000001,9647900.535807,656.68551626,14691.81259052
1514937600,14987.10000001,14674.10136356,14731.20000023,14789.74700007,7171347.9966827,484.26524956,14808.7189886
1514944800,15280.0,14617.85128976,14846.28957256,14820.26932,10367842.626435,691.93354906,14983.87040275
1514952000,15190.99999999,14820.0,14820.26932,15119.96969909,5012290.6293204,332.54184858,15072.66123263
1514959200,15440.725015,15050.0,15087.6971226,15249.12694704,6898882.1372546,451.50465106,15279.75873793
1514966400,15300.56347375,14691.16150769,15274.563474,14774.0,11149458.15356,743.52976148,14995.30850166
1514973600,14924.56672406,14476.14012492,14807.17800023,14869.99999841,11073580.364326,754.0715154,14685.05325844
1514980800,14959.53277541,14534.79675245,14869.99999841,14888.01000047,7085170.2499713,479.92306732,14763.13753689
1514988000,15128.87968334,14715.68149792,14898.99999997,15076.29546095,12859471.717613,859.10178825,14968.50768266
1514995200,15217.97710163,14887.0,15076.29546095,14900.0,8027036.1977473,532.51437004,15073.83959825
1515002400,14951.75400878,14716.95299221,14900.0,14761.28755651,10208729.241054,688.42418148,14829.12645384
1515009600,15097.14662982,14716.95299222,14761.28755651,15025.077643,9975698.8885975,669.11499607,14908.79586795
1515016800,15150.0,14826.18900207,15025.077643,15150.0,6206875.3121236,414.2477512,14983.4858346
1515024000,15379.99999999,14924.01639412,15150.0,15303.69816134,11156840.767153,737.99037195,15117.86764598
1515031200,15400.00000004,15060.96000004,15303.69816134,15091.53818126,8145700.7817663,535.16826972,15220.82164181
1515038400,15078.5394849,14722.0,15070.36909735,14888.99999917,6882970.3737227,462.53471422,14880.98117204
1515045600,15052.29232739,14700.99999997,14888.99999917,14771.1500003,6487847.3796529,435.75713143,14888.67745746
1515052800,14848.73315724,14083.91135919,14802.7454899,14455.16883171,14515655.164028,1007.92633407,14401.50403196
1515060000,14599.99999999,14250.0,14455.16883174,14531.1042005,8981380.2739945,622.4073771,14430.06719464
1515067200,14623.54976205,14172.69397638,14539.99999978,14545.66625722,6834074.1672306,472.75192575,14455.94146737
1515074400,14655.0,14330.3473933,14545.66625722,14449.14448982,8200666.8144554,565.12691278,14511.19497054
1515081600,14750.0,14350.00000002,14479.99999996,14730.38468603,6133353.7896645,421.22533366,14560.74290777
1515088800,15064.37,14680.64444794,14730.38468602,14990.57200279,12519496.374995,840.74210844,14891.00670623
1515096000,15126.60980031,14633.18949809,14989.99999993,14856.84810829,14687817.852622,980.5377275,14979.35004507
1515103200,15217.39,14785.49619663,14862.84810823,15167.62803252,6639666.2910993,442.77841939,14995.46048392
1515110400,15178.0,14800.69135797,15167.62803252,15000.0,5574007.9827709,371.40854133,15007.75389497
